N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
575680,10/11/2021,13148,United Kingdom,485,"677,09"
545341,2/3/2021,17949,United Kingdom,150,"1642,50"
551887,5/5/2021,12593,France,100,"236,00"
574721,6/11/2021,17920,United Kingdom,192,"324,64"
539828,22/12/2020,15044,United Kingdom,4,"23,80"
550768,20/4/2021,15039,United Kingdom,235,"712,64"
570212,9/10/2021,17811,United Kingdom,135,"121,02"
C568884,29/9/2021,14680,United Kingdom,-200,"-476,00"
547444,23/3/2021,12811,Portugal,125,"247,60"
575877,11/11/2021,14907,United Kingdom,116,"416,56"
540680,10/1/2021,15311,United Kingdom,365,"434,04"
544181,16/2/2021,17175,United Kingdom,332,"519,08"
541105,13/1/2021,16029,United Kingdom,400,"660,00"
576606,15/11/2021,13410,United Kingdom,112,"274,40"
560690,20/7/2021,16807,United Kingdom,299,"469,76"
541371,17/1/2021,13983,United Kingdom,177,"322,78"
C562121,2/8/2021,16523,United Kingdom,-2,"-24,90"
558860,4/7/2021,17975,United Kingdom,130,"249,03"
C556096,8/6/2021,13599,United Kingdom,-1,"-2,08"
558526,30/6/2021,17949,United Kingdom,4332,"13355,40"
538252,10/12/2020,16019,United Kingdom,60,"219,10"
540182,5/1/2021,14739,United Kingdom,224,"229,56"
564715,28/8/2021,14472,United Kingdom,97,"142,74"
547400,22/3/2021,,United Kingdom,63,"449,42"
561056,24/7/2021,13477,United Kingdom,120,"133,76"
565808,7/9/2021,16843,United Kingdom,4,"23,00"
550446,18/4/2021,13871,United Kingdom,226,"509,34"
559548,10/7/2021,17997,United Kingdom,795,"297,65"
C550614,19/4/2021,13735,United Kingdom,-3,"-20,14"
C557927,23/6/2021,16029,United Kingdom,-1,"-10,00"
540259,6/1/2021,18226,United Kingdom,366,"417,30"
550346,18/4/2021,16639,United Kingdom,112,"308,20"
567669,21/9/2021,14887,United Kingdom,1100,"1862,00"
578857,27/11/2021,14859,United Kingdom,22,"38,20"
577809,22/11/2021,12584,Italy,63,"414,25"
C579992,1/12/2021,13408,United Kingdom,-5,"-18,75"
559006,5/7/2021,14905,United Kingdom,146,"307,60"
539309,16/12/2020,16945,United Kingdom,157,"279,85"
C579989,1/12/2021,15745,United Kingdom,-6,"-14,50"
559706,12/7/2021,16609,United Kingdom,240,"347,29"
573248,28/10/2021,14498,United Kingdom,409,"675,53"
C576242,14/11/2021,16747,United Kingdom,-2,"-3,30"
551344,28/4/2021,16187,United Kingdom,266,"433,70"
547665,24/3/2021,14256,United Kingdom,112,"445,20"
553736,19/5/2021,14735,United Kingdom,48,"60,00"
572328,24/10/2021,13104,United Kingdom,72,"180,00"
569675,5/10/2021,15687,United Kingdom,327,"561,73"
547579,24/3/2021,13089,United Kingdom,96,"120,00"
C552021,5/5/2021,15125,United Kingdom,-51,"-36,72"
567719,22/9/2021,,United Kingdom,-7,"0,00"
551529,1/5/2021,12524,Germany,647,"1094,33"
559122,6/7/2021,15159,United Kingdom,778,"521,34"
C551659,3/5/2021,13668,United Kingdom,-6,"-7,38"
546982,18/3/2021,15483,United Kingdom,145,"114,85"
562841,9/8/2021,17675,United Kingdom,228,"392,06"
577304,18/11/2021,,United Kingdom,-152,"0,00"
572483,24/10/2021,16444,United Kingdom,70,"113,27"
581169,7/12/2021,16779,United Kingdom,238,"612,40"
552665,10/5/2021,,United Kingdom,58,"420,98"
548153,29/3/2021,15129,United Kingdom,368,"304,40"
538181,10/12/2020,17076,United Kingdom,58,"151,50"
564723,28/8/2021,16168,United Kingdom,108,"169,38"
555736,7/6/2021,17730,United Kingdom,538,"586,01"
560996,22/7/2021,17625,United Kingdom,465,"685,10"
C538643,13/12/2020,12476,Germany,-2,"-12,45"
564849,30/8/2021,17675,United Kingdom,396,"762,58"
564897,31/8/2021,12678,France,820,"1330,44"
C567534,21/9/2021,16341,United Kingdom,-5,"-7,05"
579854,30/11/2021,14713,United Kingdom,129,"271,75"
561539,28/7/2021,,United Kingdom,-1,"0,00"
542727,31/1/2021,17604,United Kingdom,54,"136,24"
C573079,27/10/2021,12536,France,-2,"-8322,12"
573167,28/10/2021,18287,United Kingdom,108,"70,68"
558376,28/6/2021,13418,United Kingdom,80,"60,80"
548886,4/4/2021,,United Kingdom,-6,"0,00"
580307,2/12/2021,12970,United Kingdom,52,"42,88"
536976,3/12/2020,14723,United Kingdom,76,"149,80"
580096,1/12/2021,13408,United Kingdom,497,"545,78"
573919,1/11/2021,,United Kingdom,-23,"0,00"
556107,8/6/2021,17360,United Kingdom,167,"330,95"
580154,2/12/2021,12569,Germany,9,"67,00"
558765,3/7/2021,17312,United Kingdom,178,"145,80"
545170,28/2/2021,14078,United Kingdom,34,"170,05"
577044,17/11/2021,17428,United Kingdom,240,"460,80"
581110,7/12/2021,16000,United Kingdom,150,"2002,50"
580541,5/12/2021,15358,United Kingdom,632,"778,04"
554016,20/5/2021,13243,United Kingdom,233,"600,07"
541258,16/1/2021,13634,United Kingdom,127,"362,00"
C580764,6/12/2021,14562,United Kingdom,-24,"-70,80"
565446,4/9/2021,16057,United Kingdom,200,"400,24"
554377,24/5/2021,,United Kingdom,47,"0,00"
572464,24/10/2021,17081,United Kingdom,25,"111,90"
C573081,27/10/2021,14527,United Kingdom,-1,"-23,27"
565046,31/8/2021,,United Kingdom,-49,"0,00"
546138,9/3/2021,,United Kingdom,-300,"0,00"
547572,24/3/2021,13512,United Kingdom,143,"251,21"
540957,12/1/2021,15311,United Kingdom,193,"342,46"
574839,7/11/2021,15493,United Kingdom,107,"419,90"
561218,25/7/2021,,United Kingdom,308,"1191,63"
573595,31/10/2021,,United Kingdom,-674,"0,00"
C572446,24/10/2021,,United Kingdom,-2,"-372,25"
536809,2/12/2020,15299,United Kingdom,1824,"1003,20"
554321,23/5/2021,,United Kingdom,-5,"0,00"
556051,8/6/2021,13742,United Kingdom,49,"180,04"
578628,24/11/2021,,United Kingdom,20,"0,00"
559120,6/7/2021,16393,United Kingdom,248,"380,45"
561511,27/7/2021,15624,United Kingdom,215,"208,63"
538172,10/12/2020,15805,United Kingdom,212,"370,80"
537864,8/12/2020,16700,United Kingdom,238,"336,94"
540476,7/1/2021,,United Kingdom,1,"4,25"
544571,21/2/2021,15146,United Kingdom,914,"834,22"
577252,18/11/2021,18034,United Kingdom,384,"264,35"
547200,21/3/2021,16036,United Kingdom,127,"188,73"
553762,19/5/2021,18145,United Kingdom,296,"414,77"
552536,10/5/2021,14209,United Kingdom,154,"314,60"
559329,7/7/2021,15241,United Kingdom,318,"205,10"
C576360,14/11/2021,14910,United Kingdom,-6,"-12,48"
555564,5/6/2021,15005,United Kingdom,279,"296,32"
546995,18/3/2021,14041,United Kingdom,94,"141,41"
557972,24/6/2021,12500,Germany,73,"185,64"
556195,9/6/2021,16745,United Kingdom,355,"535,01"
574295,3/11/2021,17389,United Kingdom,1952,"7427,32"
C560987,22/7/2021,16859,United Kingdom,-1,"-4,25"
547122,21/3/2021,17678,United Kingdom,207,"298,11"
565677,6/9/2021,15521,United Kingdom,92,"192,40"
538201,10/12/2020,15723,United Kingdom,87,"203,10"
548558,1/4/2021,13626,United Kingdom,209,"257,23"
566273,11/9/2021,14720,United Kingdom,107,"245,33"
557248,17/6/2021,14491,United Kingdom,99,"213,73"
538255,10/12/2020,14911,EIRE,379,"1156,05"
557500,20/6/2021,,United Kingdom,377,"1259,85"
573255,28/10/2021,,United Kingdom,3,"0,00"
556097,8/6/2021,15809,United Kingdom,2,"15,90"
556730,14/6/2021,,United Kingdom,2,"5,90"
543413,8/2/2021,13098,United Kingdom,96,"244,80"
560989,22/7/2021,15704,United Kingdom,346,"748,14"
C546978,18/3/2021,17857,United Kingdom,-50,"-72,50"
559014,5/7/2021,14262,United Kingdom,213,"305,50"
C550455,18/4/2021,13098,United Kingdom,-3,"-14,25"
546639,15/3/2021,13971,United Kingdom,238,"309,34"
C545724,7/3/2021,14051,United Kingdom,-10,"-107,90"
543188,4/2/2021,12567,France,617,"1236,73"
563549,17/8/2021,,United Kingdom,602,"4109,72"
558034,24/6/2021,,United Kingdom,-78,"0,00"
537244,6/12/2020,17674,United Kingdom,349,"300,66"
565410,4/9/2021,14691,United Kingdom,302,"835,08"
581120,7/12/2021,17042,United Kingdom,102,"121,56"
552550,10/5/2021,13881,United Kingdom,1006,"1560,34"
563845,19/8/2021,12991,United Kingdom,361,"303,56"
C568879,29/9/2021,14680,United Kingdom,-739,"-1146,07"
C538373,12/12/2020,16779,United Kingdom,-12,"-15,00"
575891,11/11/2021,15692,United Kingdom,138,"191,04"
566245,11/9/2021,13426,United Kingdom,198,"451,97"
540408,7/1/2021,16013,United Kingdom,250,"637,50"
557513,20/6/2021,15700,United Kingdom,2,"3,90"
547549,23/3/2021,14794,United Kingdom,129,"283,03"
569419,4/10/2021,15864,United Kingdom,202,"520,54"
567637,21/9/2021,17865,United Kingdom,262,"498,62"
567631,21/9/2021,13350,United Kingdom,155,"646,57"
580636,5/12/2021,16746,United Kingdom,654,"449,92"
546622,15/3/2021,17954,United Kingdom,92,"108,10"
573749,1/11/2021,17389,United Kingdom,84,"307,32"
556068,8/6/2021,12748,United Kingdom,48,"5,76"
C573031,27/10/2021,13004,United Kingdom,-14,"-5,88"
C538500,12/12/2020,13715,United Kingdom,-2,"-12,90"
573896,1/11/2021,13755,United Kingdom,18,"107,10"
C548722,4/4/2021,13481,United Kingdom,-2,"-8,50"
C548350,30/3/2021,15648,United Kingdom,-7,"-53,70"
561691,29/7/2021,,United Kingdom,23,"13,81"
555104,31/5/2021,17949,United Kingdom,96,"816,00"
560491,19/7/2021,12415,Australia,97,"158,65"
554838,26/5/2021,18232,United Kingdom,57,"107,85"
573348,30/10/2021,14487,United Kingdom,162,"196,68"
544185,16/2/2021,16684,United Kingdom,141,"149,46"
562047,2/8/2021,17788,United Kingdom,3,"16,70"
561899,31/7/2021,17173,United Kingdom,116,"462,78"
550125,14/4/2021,13317,United Kingdom,215,"444,63"
552286,8/5/2021,16393,United Kingdom,105,"205,37"
C564952,31/8/2021,14188,United Kingdom,-3,"-4,15"
C542104,25/1/2021,16191,United Kingdom,-3,"-9,35"
546279,10/3/2021,17841,United Kingdom,1,"4,25"
571908,19/10/2021,15803,United Kingdom,290,"415,82"
549885,12/4/2021,17204,United Kingdom,119,"461,25"
578232,23/11/2021,17135,United Kingdom,1,"85,00"
570065,7/10/2021,,United Kingdom,2,"0,00"
580758,6/12/2021,13709,United Kingdom,16,"31,20"
552229,6/5/2021,,United Kingdom,609,"1514,98"
C571127,14/10/2021,12583,France,-36,"-60,84"
C577348,18/11/2021,,United Kingdom,-1,"-1149,98"
565846,7/9/2021,14606,United Kingdom,60,"121,50"
556786,14/6/2021,13408,United Kingdom,72,"109,20"
C569553,4/10/2021,16362,United Kingdom,-4,"-7,90"
559652,11/7/2021,17164,United Kingdom,200,"327,20"
545026,25/2/2021,15939,United Kingdom,204,"247,80"
C544425,18/2/2021,13078,United Kingdom,-1,"-4,65"
554627,25/5/2021,,United Kingdom,67,"0,00"
566750,14/9/2021,15380,United Kingdom,56,"422,00"
579687,30/11/2021,14448,United Kingdom,60,"273,00"
C547193,21/3/2021,17811,United Kingdom,-1,"-6,95"
545020,25/2/2021,13792,United Kingdom,28,"74,60"
571628,18/10/2021,15311,United Kingdom,44,"131,40"
555949,8/6/2021,16626,United Kingdom,395,"596,13"
546949,18/3/2021,,United Kingdom,22,"43,25"
563579,17/8/2021,,United Kingdom,1,"1,25"
C542748,31/1/2021,15881,United Kingdom,-12,"-17,40"
550629,19/4/2021,13782,United Kingdom,48,"169,36"
561803,29/7/2021,17926,United Kingdom,172,"185,56"
562419,4/8/2021,14667,United Kingdom,124,"249,13"
539304,16/12/2020,16684,United Kingdom,144,"302,40"
572663,25/10/2021,12748,United Kingdom,42,"60,44"
551328,27/4/2021,,United Kingdom,-23,"0,00"
C546858,17/3/2021,14081,United Kingdom,-2,"-19,90"
554019,20/5/2021,17591,United Kingdom,228,"455,82"
561353,26/7/2021,18094,United Kingdom,84,"208,20"
562807,9/8/2021,16053,United Kingdom,1003,"1124,19"
C562952,11/8/2021,12749,United Kingdom,-33,"-125,78"
C571680,18/10/2021,12679,France,-1,"-1,06"
C553748,19/5/2021,16676,United Kingdom,-5,"-33,40"
550763,20/4/2021,,United Kingdom,-5,"0,00"
545665,4/3/2021,17535,United Kingdom,136,"164,40"
559661,11/7/2021,18061,United Kingdom,42,"213,70"
536787,2/12/2020,17850,United Kingdom,76,"192,46"
C566889,15/9/2021,,United Kingdom,-1,"-5522,14"
559492,8/7/2021,,United Kingdom,43,"267,79"
553013,12/5/2021,,United Kingdom,681,"1995,25"
541698,20/1/2021,14713,United Kingdom,146,"222,24"
C566166,9/9/2021,14194,United Kingdom,-6,"-1,74"
539754,21/12/2020,12748,United Kingdom,20,"69,29"
546110,9/3/2021,17770,United Kingdom,32,"261,60"
570872,12/10/2021,,United Kingdom,502,"1901,92"
577067,17/11/2021,12704,Finland,170,"164,72"
550801,20/4/2021,17402,United Kingdom,30,"212,50"
563942,22/8/2021,15801,United Kingdom,70,"137,22"
538126,9/12/2020,17838,United Kingdom,78,"218,40"
570011,7/10/2021,16477,United Kingdom,316,"495,20"
C541572,19/1/2021,15171,United Kingdom,-100,"-255,00"
563444,16/8/2021,16033,United Kingdom,243,"687,08"
C549045,6/4/2021,14407,United Kingdom,-1,"-12,75"
565445,4/9/2021,13548,United Kingdom,277,"401,40"
568321,26/9/2021,13639,United Kingdom,800,"1033,34"
544326,17/2/2021,,United Kingdom,3,"20,75"
546113,9/3/2021,14344,United Kingdom,157,"146,18"
551833,4/5/2021,16779,United Kingdom,324,"500,09"
561367,26/7/2021,,United Kingdom,334,"1557,36"
568058,23/9/2021,18188,United Kingdom,736,"1181,68"
547546,23/3/2021,13249,United Kingdom,240,"291,84"
C550028,14/4/2021,14606,United Kingdom,-1,"-1,65"
568302,26/9/2021,,United Kingdom,-121,"0,00"
C545728,7/3/2021,12484,Spain,-5,"-36,50"
554270,23/5/2021,15046,United Kingdom,260,"439,52"
544073,15/2/2021,14935,Channel Islands,935,"1784,71"
578506,24/11/2021,17458,United Kingdom,170,"316,50"
539744,21/12/2020,,United Kingdom,62,"579,70"
566440,12/9/2021,15755,United Kingdom,292,"330,92"
560755,20/7/2021,,United Kingdom,141,"343,35"
566477,13/9/2021,14359,United Kingdom,189,"483,39"
565807,7/9/2021,14334,United Kingdom,170,"315,20"
550811,20/4/2021,16011,United Kingdom,78,"119,10"
545580,4/3/2021,13931,United Kingdom,211,"378,21"
559414,8/7/2021,,United Kingdom,-4,"0,00"
566492,13/9/2021,12679,France,73,"94,32"
553566,18/5/2021,12690,France,106,"389,01"
557389,20/6/2021,15921,United Kingdom,166,"336,03"
544164,16/2/2021,17306,United Kingdom,762,"601,94"
538313,10/12/2020,15514,United Kingdom,322,"1136,32"
C564960,31/8/2021,14525,United Kingdom,-12,"-21,18"
560393,18/7/2021,14808,United Kingdom,466,"470,84"
551722,3/5/2021,,United Kingdom,-170,"0,00"
565859,7/9/2021,16818,United Kingdom,336,"426,07"
561005,22/7/2021,17961,United Kingdom,86,"134,44"
538785,14/12/2020,14961,United Kingdom,76,"206,00"
570258,10/10/2021,,United Kingdom,420,"3210,46"
572848,26/10/2021,16188,United Kingdom,137,"226,83"
552520,9/5/2021,,United Kingdom,357,"1401,38"
574745,7/11/2021,14911,EIRE,325,"220,64"
537207,5/12/2020,17402,United Kingdom,40,"188,77"
C538755,14/12/2020,16782,United Kingdom,-1,"-12,75"
560775,20/7/2021,,United Kingdom,1,"1,25"
C565425,4/9/2021,15561,United Kingdom,-11,"-77,85"
579692,30/11/2021,12433,Norway,2299,"2843,29"
C540393,6/1/2021,17428,United Kingdom,-8,"-33,90"
560041,14/7/2021,14156,EIRE,178,"654,97"
568239,26/9/2021,18205,United Kingdom,76,"225,76"
557210,17/6/2021,18118,United Kingdom,130,"265,05"
574368,4/11/2021,13004,United Kingdom,253,"384,93"
572317,23/10/2021,14629,United Kingdom,215,"604,83"
567308,19/9/2021,16422,United Kingdom,1110,"575,46"
538659,13/12/2020,14625,United Kingdom,255,"585,53"
547497,23/3/2021,14461,United Kingdom,277,"776,23"
569513,4/10/2021,14332,United Kingdom,242,"466,30"
576256,14/11/2021,15953,United Kingdom,110,"261,32"
552953,12/5/2021,16745,United Kingdom,901,"561,81"
C546241,10/3/2021,14903,United Kingdom,-18,"-11,70"
560772,20/7/2021,,United Kingdom,1345,"3105,08"
573333,30/10/2021,12483,Sweden,198,"454,20"
556467,12/6/2021,13232,United Kingdom,57,"186,55"
546972,18/3/2021,,United Kingdom,367,"1750,62"
567674,21/9/2021,,United Kingdom,2,"1,70"
C551864,4/5/2021,12483,Sweden,-2,"-8,50"
C564997,31/8/2021,15625,United Kingdom,-7,"-10,15"
560504,19/7/2021,13081,United Kingdom,3089,"4406,61"
547885,28/3/2021,17314,United Kingdom,88,"220,80"
580043,1/12/2021,14527,United Kingdom,63,"270,61"
C543634,10/2/2021,13599,United Kingdom,-48,"-25,44"
554363,24/5/2021,12647,Germany,121,"293,25"
C566461,12/9/2021,16713,United Kingdom,-2,"-4,50"
570825,12/10/2021,18229,United Kingdom,90,"323,74"
563563,17/8/2021,16029,United Kingdom,2864,"6578,08"
566711,14/9/2021,,United Kingdom,-31,"0,00"
579352,29/11/2021,,United Kingdom,29,"54,14"
564924,31/8/2021,,United Kingdom,1,"0,00"
548217,30/3/2021,17616,United Kingdom,32,"81,60"
554036,20/5/2021,13767,United Kingdom,138,"288,98"
574042,2/11/2021,17947,United Kingdom,168,"176,68"
543672,11/2/2021,16013,United Kingdom,72,"306,00"
C570406,10/10/2021,17841,United Kingdom,-2,"-11,60"
572122,21/10/2021,15969,United Kingdom,48,"222,40"
565463,5/9/2021,13748,United Kingdom,208,"335,80"
555512,5/6/2021,18198,United Kingdom,296,"325,68"
C538694,14/12/2020,16143,United Kingdom,-2,"-5,10"
579541,30/11/2021,14653,United Kingdom,134,"287,64"
542503,28/1/2021,16327,United Kingdom,465,"622,62"
562965,11/8/2021,18226,United Kingdom,490,"666,80"
537612,7/12/2020,13769,United Kingdom,122,"322,30"
C538718,14/12/2020,15602,United Kingdom,-48,"-60,00"
571463,17/10/2021,16463,United Kingdom,377,"491,28"
551550,3/5/2021,17501,United Kingdom,9,"40,35"
550347,18/4/2021,14227,United Kingdom,206,"282,94"
548402,31/3/2021,,United Kingdom,-5,"0,00"
576837,16/11/2021,,United Kingdom,1688,"6081,09"
553467,17/5/2021,17857,United Kingdom,150,"159,00"
559200,7/7/2021,13291,United Kingdom,233,"361,11"
539086,16/12/2020,17001,United Kingdom,260,"397,96"
C539719,21/12/2020,14643,United Kingdom,-60,"-25,20"
568194,25/9/2021,16008,United Kingdom,123,"191,56"
576645,16/11/2021,16245,United Kingdom,584,"643,96"
578351,24/11/2021,14987,United Kingdom,64,"163,20"
552299,8/5/2021,15827,United Kingdom,17,"114,05"
573113,27/10/2021,18261,United Kingdom,44,"99,44"
542737,31/1/2021,15058,United Kingdom,103,"178,80"
578314,23/11/2021,13350,United Kingdom,132,"332,55"
570592,11/10/2021,,United Kingdom,543,"2299,61"
545649,4/3/2021,14995,United Kingdom,51,"119,31"
540550,10/1/2021,12539,Spain,643,"1715,85"
551559,3/5/2021,16133,United Kingdom,422,"612,16"
551446,28/4/2021,,United Kingdom,-4,"0,00"
560191,15/7/2021,16203,United Kingdom,16,"60,00"
544083,15/2/2021,15606,United Kingdom,125,"303,57"
543997,15/2/2021,17348,United Kingdom,199,"160,15"
C577349,18/11/2021,16168,United Kingdom,-4,"-17,00"
543912,14/2/2021,16701,United Kingdom,178,"379,74"
550035,14/4/2021,15039,United Kingdom,332,"787,84"
542559,28/1/2021,,United Kingdom,-1,"0,00"
564862,31/8/2021,12678,France,1,"145,00"
562045,2/8/2021,12644,Germany,325,"477,91"
C559193,7/7/2021,12379,Belgium,-1,"-1,95"
C541852,23/1/2021,17841,United Kingdom,-1,"-14,95"
565749,6/9/2021,14156,EIRE,140,"228,84"
553567,18/5/2021,13592,United Kingdom,3,"32,85"
536983,3/12/2020,12712,Germany,60,"175,53"
549435,8/4/2021,12356,Portugal,370,"481,46"
576378,15/11/2021,15628,United Kingdom,186,"303,93"
572324,24/10/2021,14607,United Kingdom,2344,"2949,28"
553739,19/5/2021,14895,United Kingdom,361,"1073,09"
C561234,26/7/2021,13327,United Kingdom,-12,"-10,20"
562774,9/8/2021,13500,United Kingdom,128,"326,40"
559361,7/7/2021,17312,United Kingdom,98,"253,70"
C543811,13/2/2021,15640,United Kingdom,-2,"-22,70"
569685,5/10/2021,16758,United Kingdom,203,"369,34"
549903,12/4/2021,17576,United Kingdom,194,"355,77"
561034,24/7/2021,15506,United Kingdom,146,"209,35"
578112,23/11/2021,16670,United Kingdom,24,"30,00"
561806,29/7/2021,12839,United Kingdom,219,"322,40"
568052,23/9/2021,,United Kingdom,-3,"0,00"
540020,4/1/2021,14462,United Kingdom,34,"109,30"
564144,23/8/2021,13939,United Kingdom,455,"205,71"
542109,25/1/2021,,United Kingdom,461,"1816,63"
537371,6/12/2020,15028,United Kingdom,119,"185,97"
574555,4/11/2021,16426,United Kingdom,204,"221,63"
C559651,11/7/2021,13184,United Kingdom,-24,"-30,00"
537220,5/12/2020,,United Kingdom,1,"3,35"
574327,4/11/2021,13013,United Kingdom,131,"315,29"
580532,4/12/2021,13098,United Kingdom,248,"587,92"
542690,31/1/2021,14298,United Kingdom,900,"378,00"
574962,8/11/2021,15194,United Kingdom,989,"1421,67"
556065,8/6/2021,14829,United Kingdom,74,"146,30"
552342,9/5/2021,17949,United Kingdom,120,"738,00"
543654,11/2/2021,,United Kingdom,-57,"0,00"
565583,5/9/2021,12816,Poland,51,"253,55"
556485,12/6/2021,17211,United Kingdom,48,"210,95"
542212,26/1/2021,15812,United Kingdom,64,"244,80"
539295,16/12/2020,13767,United Kingdom,168,"348,80"
C567532,21/9/2021,15888,United Kingdom,-16,"-27,04"
546403,11/3/2021,16766,United Kingdom,268,"572,80"
574330,4/11/2021,12971,United Kingdom,54,"63,06"
572749,25/10/2021,,United Kingdom,-335,"0,00"
575189,9/11/2021,13029,United Kingdom,42,"474,30"
553879,19/5/2021,15791,United Kingdom,558,"1223,24"
C538670,13/12/2020,13448,United Kingdom,-4,"-15,80"
C548995,5/4/2021,17841,United Kingdom,-6,"-29,00"
546882,17/3/2021,14422,United Kingdom,175,"401,31"
548516,31/3/2021,,United Kingdom,653,"2234,58"
C569970,6/10/2021,13055,United Kingdom,-3,"-12,45"
569631,5/10/2021,13483,United Kingdom,160,"140,34"
579257,29/11/2021,15619,United Kingdom,136,"336,40"
554367,24/5/2021,13089,United Kingdom,159,"237,15"
554024,20/5/2021,,United Kingdom,-11,"0,00"
560569,19/7/2021,12480,Germany,334,"557,68"
538901,15/12/2020,17629,United Kingdom,115,"238,65"
543243,4/2/2021,15199,United Kingdom,118,"353,10"
566590,13/9/2021,14032,United Kingdom,273,"302,20"
C554532,24/5/2021,14194,United Kingdom,-7,"-26,02"
558353,28/6/2021,17940,United Kingdom,432,"108,00"
553416,17/5/2021,18198,United Kingdom,340,"422,28"
C537581,7/12/2020,,United Kingdom,-2,"-64,95"
569690,5/10/2021,15351,United Kingdom,45,"141,35"
539294,16/12/2020,15532,United Kingdom,92,"356,35"
548614,1/4/2021,14419,United Kingdom,107,"183,46"
547515,23/3/2021,13267,United Kingdom,144,"330,52"
544936,25/2/2021,15769,United Kingdom,204,"1295,40"
567973,23/9/2021,13994,United Kingdom,179,"361,07"
576424,15/11/2021,,United Kingdom,-4,"0,00"
554835,26/5/2021,15241,United Kingdom,172,"201,97"
563347,15/8/2021,16961,United Kingdom,125,"234,17"
C539710,21/12/2020,14769,United Kingdom,-3,"-10,15"
561116,25/7/2021,13520,Switzerland,411,"856,00"
557612,21/6/2021,14460,United Kingdom,493,"246,54"
549914,13/4/2021,14931,Channel Islands,97,"293,00"
539283,16/12/2020,14092,United Kingdom,95,"250,65"
547985,29/3/2021,16455,United Kingdom,196,"413,70"
553166,13/5/2021,17655,United Kingdom,46,"306,00"
563936,22/8/2021,17828,Malta,79,"213,50"
571852,19/10/2021,14273,United Kingdom,68,"109,92"
C536853,3/12/2020,14679,United Kingdom,-1,"-2,55"
545937,8/3/2021,12758,Portugal,1109,"1570,19"
544191,16/2/2021,13089,United Kingdom,367,"772,80"
553894,19/5/2021,13658,United Kingdom,300,"933,30"
543264,4/2/2021,13069,United Kingdom,186,"255,03"
547910,28/3/2021,14159,United Kingdom,402,"458,87"
568189,25/9/2021,14757,United Kingdom,160,"420,50"
577518,20/11/2021,14359,United Kingdom,50,"126,70"
544324,17/2/2021,,United Kingdom,4,"15,90"
561667,28/7/2021,,EIRE,166,"436,83"
554007,20/5/2021,17961,United Kingdom,1,"8,25"
572352,24/10/2021,16814,United Kingdom,85,"130,65"
578243,23/11/2021,13448,United Kingdom,452,"1050,32"
581185,7/12/2021,16672,United Kingdom,72,"270,00"
541838,23/1/2021,12916,United Kingdom,325,"847,85"
581105,7/12/2021,16000,United Kingdom,4340,"8345,20"
570688,11/10/2021,,United Kingdom,757,"2326,73"
579731,30/11/2021,,United Kingdom,-46,"0,00"
C568395,27/9/2021,17480,United Kingdom,-2,"-5,31"
566930,15/9/2021,15417,United Kingdom,284,"508,80"
558066,24/6/2021,,United Kingdom,368,"1110,73"
551003,26/4/2021,16456,United Kingdom,218,"339,93"
552250,6/5/2021,12748,United Kingdom,2,"3,30"
C564506,25/8/2021,15315,United Kingdom,-24,"-18,96"
553682,18/5/2021,14646,Netherlands,412,"732,40"
C543773,11/2/2021,12410,Switzerland,-2,"-12,25"
574733,6/11/2021,17082,United Kingdom,733,"1366,91"
554934,27/5/2021,12971,United Kingdom,18,"65,90"
552717,11/5/2021,12483,Sweden,2,"8,50"
545567,3/3/2021,,United Kingdom,-3,"0,00"
580882,6/12/2021,12971,United Kingdom,38,"102,80"
570189,7/10/2021,12492,Germany,123,"136,82"
541881,24/1/2021,14501,United Kingdom,45,"66,93"
556262,9/6/2021,,United Kingdom,-95,"0,00"
576383,15/11/2021,12883,United Kingdom,65,"216,47"
548894,4/4/2021,,United Kingdom,723,"2295,03"
540832,11/1/2021,,United Kingdom,1264,"5032,29"
546169,10/3/2021,14603,United Kingdom,400,"660,00"
C570025,7/10/2021,,United Kingdom,-1,"-5942,57"
568909,29/9/2021,16818,United Kingdom,524,"693,34"
572867,26/10/2021,14598,United Kingdom,189,"221,97"
575003,8/11/2021,15950,United Kingdom,161,"418,29"
560831,21/7/2021,,United Kingdom,-1,"0,00"
551426,28/4/2021,14022,United Kingdom,487,"440,00"
540027,4/1/2021,14210,United Kingdom,238,"363,66"
547862,27/3/2021,12841,United Kingdom,121,"190,50"
C562802,9/8/2021,15201,United Kingdom,-4,"-10,74"
570030,7/10/2021,12740,France,342,"427,60"
547863,27/3/2021,12728,France,61,"164,05"
543976,14/2/2021,13089,United Kingdom,664,"1380,40"
559341,7/7/2021,15144,United Kingdom,214,"443,20"
569123,30/9/2021,12748,United Kingdom,327,"1132,55"
C567358,19/9/2021,16428,United Kingdom,-1,"-2,95"
577794,21/11/2021,14030,United Kingdom,449,"543,28"
575219,9/11/2021,17511,United Kingdom,4675,"7059,54"
554917,27/5/2021,15104,United Kingdom,417,"652,80"
C571928,19/10/2021,12720,Germany,-5,"-29,75"
551954,5/5/2021,14515,United Kingdom,177,"425,40"
567239,19/9/2021,14735,United Kingdom,80,"269,04"
574334,4/11/2021,16672,United Kingdom,156,"537,60"
553485,17/5/2021,13208,United Kingdom,180,"326,48"
542779,1/2/2021,17147,United Kingdom,250,"409,50"
580113,1/12/2021,14766,United Kingdom,150,"422,52"
554861,27/5/2021,12633,Germany,342,"716,73"
